success_rate,convolve_shape_x,convolve_shape_y,binarize_threshold_x,binarize_threshold_y,down_scale_ratio
0.8111111111111111,9,13,160,0.5
0.7333333333333333,9,13,160,0.6
0.6888888888888889,9,13,160,0.7
0.5888888888888889,9,13,160,0.8
0.6222222222222222,9,13,170,0.2
0.8,9,13,170,0.3
0.8111111111111111,9,13,170,0.4
0.8111111111111111,9,13,170,0.5
0.7333333333333333,9,13,170,0.6
0.6555555555555556,9,13,170,0.7
0.6111111111111112,9,13,170,0.8
0.6,9,13,180,0.2
0.7777777777777778,9,13,180,0.3
0.7888888888888889,9,13,180,0.4
0.8111111111111111,9,13,180,0.5
0.7,9,13,180,0.6
0.6666666666666666,9,13,180,0.7
0.6,9,13,180,0.8
0.5777777777777777,9,13,190,0.2
0.7888888888888889,9,13,190,0.3
0.7777777777777778,9,13,190,0.4
0.8222222222222222,9,13,190,0.5
0.7333333333333333,9,13,190,0.6
0.6444444444444445,9,13,190,0.7
0.6333333333333333,9,13,190,0.8
0.5555555555555556,9,13,200,0.2
0.7444444444444445,9,13,200,0.3
0.7666666666666667,9,13,200,0.4
0.7888888888888889,9,13,200,0.5
0.7,9,13,200,0.6
0.7,9,13,200,0.7
0.6,9,13,200,0.8
0.5777777777777777,9,13,210,0.2
0.7333333333333333,9,13,210,0.3
0.7666666666666667,9,13,210,0.4
0.7444444444444445,9,13,210,0.5
0.7111111111111111,9,13,210,0.6
0.6333333333333333,9,13,210,0.7
0.6,9,13,210,0.8
0.5333333333333333,9,13,220,0.2
0.7444444444444445,9,13,220,0.3
0.7555555555555555,9,13,220,0.4
0.7666666666666667,9,13,220,0.5
0.7333333333333333,9,13,220,0.6
0.6222222222222222,9,13,220,0.7
0.6222222222222222,9,13,220,0.8
0.5666666666666667,9,13,230,0.2
0.7111111111111111,9,13,230,0.3
0.7111111111111111,9,13,230,0.4
0.7444444444444445,9,13,230,0.5
0.7222222222222222,9,13,230,0.6
0.6777777777777778,9,13,230,0.7
0.6111111111111112,9,13,230,0.8
0.6333333333333333,9,14,150,0.2
0.7666666666666667,9,14,150,0.3
0.8222222222222222,9,14,150,0.4
0.7666666666666667,9,14,150,0.5
0.7333333333333333,9,14,150,0.6
0.6222222222222222,9,14,150,0.7
0.6111111111111112,9,14,150,0.8
0.6111111111111112,9,14,160,0.2
0.7777777777777778,9,14,160,0.3
0.8,9,14,160,0.4
0.7888888888888889,9,14,160,0.5
0.7444444444444445,9,14,160,0.6
0.6555555555555556,9,14,160,0.7
0.6222222222222222,9,14,160,0.8
0.6333333333333333,9,14,170,0.2
0.7666666666666667,9,14,170,0.3
0.7888888888888889,9,14,170,0.4
0.7777777777777778,9,14,170,0.5
0.7111111111111111,9,14,170,0.6
0.6777777777777778,9,14,170,0.7
0.5666666666666667,9,14,170,0.8
0.6555555555555556,9,14,180,0.2
0.7666666666666667,9,14,180,0.3
0.8222222222222222,9,14,180,0.4
0.7888888888888889,9,14,180,0.5
0.7333333333333333,9,14,180,0.6
0.6555555555555556,9,14,180,0.7
0.6222222222222222,9,14,180,0.8
0.5777777777777777,9,14,190,0.2
0.7777777777777778,9,14,190,0.3
0.7888888888888889,9,14,190,0.4
0.7444444444444445,9,14,190,0.5
0.7111111111111111,9,14,190,0.6
0.6555555555555556,9,14,190,0.7
0.6111111111111112,9,14,190,0.8
0.5333333333333333,9,14,200,0.2
0.7666666666666667,9,14,200,0.3
0.7777777777777778,9,14,200,0.4
0.7777777777777778,9,14,200,0.5
